Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD16,OUT017,1178.1803
NCV18,OUT013,1396.8198
FDX07,OUT046,3100.9658
NCZ05,OUT027,2639.091
NCI31,OUT013,692.1494
FDK14,OUT049,1338.3141
NCR06,OUT045,720.88556
NCF54,OUT049,2834.5137
DRG23,OUT010,401.59244
FDD53,OUT046,720.88556
NCM31,OUT027,3124.0872
FDT16,OUT017,4023.2302
FDR40,OUT035,1290.3959
DRG25,OUT017,3170.0784
FDT10,OUT035,951.20844
FDY32,OUT013,2641.0874
FDN50,OUT035,1478.3386
FDZ35,OUT019,347.30472
NCP54,OUT045,2101.9238
NCD07,OUT035,1878.9655
FDS02,OUT018,2828.6116
DRN59,OUT018,677.01654
DRB24,OUT013,2466.6892
FDP37,OUT027,3156.4102
DRB01,OUT018,2828.6116
FDR47,OUT046,3100.9658
NCM31,OUT010,348.11453
NCF06,OUT027,5695.504
NCV17,OUT027,3205.3965
FDS10,OUT049,2834.5137
FDN52,OUT035,1387.1532
FDZ48,OUT013,1910.9171
FDJ48,OUT049,4122.3687
DRB13,OUT027,4945.5166
FDV59,OUT017,3459.6504
FDL32,OUT035,1724.788
FDZ12,OUT035,2151.8489
NCR06,OUT027,1051.4597
FDP51,OUT017,2013.954
FDY22,OUT013,2144.0366
FDZ38,OUT049,2903.0322
NCO54,OUT035,938.92004
FDR23,OUT035,2891.7402
FDM38,OUT049,940.60925
FDS25,OUT013,1871.1528
FDZ22,OUT013,1335.5585
FDZ20,OUT019,782.0497
FDD45,OUT010,309.6836
FDN03,OUT049,4159.1245
NCW30,OUT046,4034.7717
FDY24,OUT027,1736.9972
FDJ26,OUT019,591.8181
FDM15,OUT049,2447.6824
NCW54,OUT027,1725.6598
FDA23,OUT045,1630.2893
FDA39,OUT019,83.86839
FDZ12,OUT017,2453.8696
NCB42,OUT046,1908.3688
FDL16,OUT046,791.49695
FDO24,OUT019,414.3516
NCP42,OUT046,3156.0784
FDR19,OUT018,2204.3013
DRL01,OUT045,3702.663
FDV37,OUT046,3144.1924
FDI41,OUT010,397.95316
FDF58,OUT049,937.20844
NCF43,OUT018,1892.5564
FDN02,OUT049,3459.0564
NCP41,OUT035,1656.2007
NCY17,OUT027,1174.2097
FDL58,OUT027,5497.198
NCA30,OUT027,5106.099
FDE46,OUT018,2200.3618
FDY38,OUT035,3810.111
NCH29,OUT027,2568.7026
FDO20,OUT045,3990.5217
FDP44,OUT018,1487.9674
FDM02,OUT027,2497.1458
FDJ14,OUT027,2215.8843
FDH04,OUT010,318.79932
DRK23,OUT046,4145.916
NCW05,OUT046,1653.385
FDF12,OUT049,2447.6824
FDL51,OUT019,567.14935
FDN03,OUT018,3539.087
DRJ37,OUT049,2447.6824
FDM12,OUT019,554.99664
FDA16,OUT045,3509.7239
NCB07,OUT017,3161.2876
NCI17,OUT019,304.10446
FDR51,OUT046,2447.6824
FDJ55,OUT045,3697.5571
NCZ17,OUT013,723.8948
FDU25,OUT013,945.3211
NCG18,OUT045,1642.2004
DRM11,OUT017,3843.2295
FDH16,OUT035,1424.3384
FDZ04,OUT018,816.47076
NCX53,OUT035,2148.2095
FDX38,OUT027,1336.04
FDX09,OUT046,2877.7402
NCW05,OUT018,1501.0636
NCS41,OUT017,3158.1924
FDI26,OUT046,2830.4353
NCZ41,OUT027,3152.7708
NCK06,OUT046,2118.8677
FDX23,OUT027,2569.415
NCA42,OUT046,2570.3064
FDC20,OUT049,928.5593
DRC49,OUT018,2202.3896
FDX01,OUT013,1914.5564
FDC08,OUT045,3632.988
FDC02,OUT017,4108.919
FDK10,OUT045,2830.4353
DRC24,OUT013,2450.2302
FDW16,OUT019,303.77643
NCU06,OUT018,3363.641
DRA59,OUT045,3144.1924
FDR24,OUT019,297.2064
DRL35,OUT018,604.95483
FDA49,OUT013,1381.1306
NCC55,OUT046,678.73285
DRD24,OUT019,373.8573
NCE55,OUT049,2891.1462
FDT33,OUT045,2764.8872
NCT53,OUT013,2699.5957
FDS26,OUT046,4115.9985
FDL22,OUT018,1249.5352
FDP44,OUT017,1648.3881
FDC52,OUT018,2204.0012
FDI53,OUT010,423.8946
FDZ23,OUT046,3100.9658
NCT18,OUT013,3304.3157
FDR13,OUT046,1908.3688
FDB09,OUT010,360.55887
FDZ60,OUT013,1640.0878
FDB11,OUT046,3685.6711
FDC10,OUT018,1762.4731
FDW56,OUT035,3158.1924
FDK14,OUT027,2262.3552
DRE27,OUT027,2557.3652
FDA38,OUT017,3814.5984
FDT11,OUT045,3096.8875
FDP15,OUT035,4032.174
FDV27,OUT035,1387.1532
FDS36,OUT027,2639.091
FDY40,OUT027,1336.04
NCF19,OUT049,791.49695
FDF53,OUT045,3091.8633
FDS14,OUT027,3907.767
FDE56,OUT046,1037.1958
FDZ19,OUT035,2844.4353
FDZ46,OUT013,1871.1528
FDR16,OUT046,3379.788
FDG29,OUT018,590.9455
NCE30,OUT017,3441.093
FDZ40,OUT046,861.5457
FDG58,OUT018,2209.9983
DRH03,OUT013,1531.2163
FDZ47,OUT045,1621.989
FDV04,OUT018,2303.634
FDZ10,OUT018,1852.9915
FDG46,OUT017,1914.5564
NCF07,OUT045,1630.2893
FDY44,OUT035,3170.0784
FDB21,OUT013,4028.24
FDS20,OUT035,3304.3157
FDS49,OUT049,1276.3956
FDX55,OUT027,5453.857
NCQ02,OUT018,2803.146
FDR25,OUT013,4089.5535
DRG39,OUT045,928.5593
FDB46,OUT046,3427.093
NCC30,OUT018,2637.9197
FDE58,OUT035,2018.1273
FDC05,OUT019,624.6978
FDY15,OUT046,2537.525
FDG14,OUT046,2447.6824
FDL08,OUT049,4055.6055
FDQ47,OUT013,686.82513
FDN12,OUT035,1724.788
FDW10,OUT013,2747.5989
FDD02,OUT035,1919.5868
FDX35,OUT010,630.7174
FDT35,OUT046,2737.6694
DRN47,OUT019,539.3125
FDB11,OUT010,605.3838
FDN20,OUT045,2737.6694
FDB59,OUT035,3161.2876
FDJ58,OUT045,2877.7402
FDU60,OUT046,2737.6694
FDS03,OUT049,1037.1958
FDU40,OUT019,440.06717
DRH15,OUT049,791.49695
FDD04,OUT027,3681.3677
FDQ01,OUT046,3923.8188
FDF28,OUT035,2115.9238
FDD22,OUT010,385.00888
FDY19,OUT046,1901.9473
FDN33,OUT035,1436.3883
FDV36,OUT035,2112.2844
FDW01,OUT010,401.59244
FDJ28,OUT049,3169.4844
FDB17,OUT035,2891.7402
FDM40,OUT049,2137.8489
FDV46,OUT045,2134.2095
FDQ44,OUT049,1999.4661
NCD42,OUT046,678.73285
DRH37,OUT046,2634.9001
FDR10,OUT018,2386.008
NCD06,OUT027,1177.849
FDI53,OUT046,2604.3538
FDG16,OUT035,3459.6504
DRB25,OUT046,1642.2004
FDY09,OUT046,2877.7402
FDX48,OUT045,2444.043
FDC03,OUT010,554.99664
FDT47,OUT035,1572.402
FDW44,OUT027,4699.347
FDT24,OUT017,1186.4806
FDT12,OUT019,557.24506
NCS38,OUT035,1922.369
FDO39,OUT035,3322.396
FDA13,OUT046,706.8389
FDO48,OUT035,3505.6436
DRJ01,OUT017,2575.2554
FDD53,OUT018,576.89886
NCT05,OUT049,4097.1924
FDQ51,OUT045,791.49695
FDU60,OUT013,2743.8567
FDC59,OUT046,937.20844
FDP36,OUT035,836.68506
NCM19,OUT017,1716.9753
FDL16,OUT035,740.72815
FDE50,OUT018,2807.7798
NCR18,OUT013,743.784
NCD30,OUT035,1539.3534
FDH31,OUT013,1636.4769
FDD56,OUT019,484.1324
FDC47,OUT049,3809.517
FDZ21,OUT045,1525.0287
FDM01,OUT049,1642.2004
FDF24,OUT013,1335.5585
FDW23,OUT017,714.3579
FDY52,OUT018,842.71686
DRH37,OUT027,4144.3936
DRO47,OUT027,3024.588
FDR25,OUT049,4073.8794
FDQ24,OUT027,6181.8066
DRJ51,OUT018,3419.9155
NCU06,OUT035,3828.6685
NCV18,OUT018,1220.6694
NCC06,OUT027,3152.7708
FDZ01,OUT018,1489.5791
FDT14,OUT017,2013.954
FDD11,OUT019,700.21576
FDN09,OUT017,3900.3215
NCO18,OUT010,484.1324
FDZ50,OUT045,3144.1924
FDS44,OUT013,3989.2422
FDI36,OUT045,3144.1924
FDA26,OUT010,601.43225
NCY53,OUT049,1897.5221
FDF32,OUT049,3157.5984
FDF59,OUT010,370.24146
FDB20,OUT046,1169.4246
DRH11,OUT035,954.60925
FDT03,OUT049,3015.8389
NCH06,OUT035,3930.828
FDR55,OUT049,3157.5984
FDI10,OUT035,2891.7402
FDZ12,OUT045,2137.8489
FDM12,OUT049,3157.5984
DRB25,OUT045,1642.2004
NCS41,OUT013,3304.3157
NCT53,OUT049,2665.25
NCD55,OUT013,723.8948
FDY08,OUT049,2137.8489
NCP55,OUT049,928.5593
FDA33,OUT013,2418.584
FDQ33,OUT013,2453.8696
FDE45,OUT027,4711.479
FDT26,OUT013,2104.472
NCV53,OUT049,4163.3657
FDK60,OUT027,2549.9348
NCJ29,OUT046,1338.3141
FDI15,OUT045,4175.985
FDX21,OUT013,1716.9753
FDV49,OUT019,654.73334
DRO59,OUT046,1276.3956
FDZ14,OUT045,2101.9238
FDP32,OUT027,3102.912
FDC33,OUT017,3158.1924
FDT14,OUT010,360.55887
NCN54,OUT027,2207.5837
FDR57,OUT027,3599.328
DRK12,OUT046,683.7786
FDX52,OUT049,3157.5984
FDX08,OUT010,484.1324
FDP10,OUT010,353.20844
NCP50,OUT045,1276.3956
NCL06,OUT013,4034.0757
FDP25,OUT013,3471.5364
FDE53,OUT013,1648.3881
FDL27,OUT017,1066.3018
FDC35,OUT049,3440.499
DRJ47,OUT010,440.906
FDD16,OUT018,1040.3865
NCN42,OUT049,2458.867
FDC38,OUT027,3209.036
NCO07,OUT045,3444.1118
FDQ20,OUT049,706.8389
FDI32,OUT046,1908.3688
FDN20,OUT010,433.52734
DRJ51,OUT027,6456.336
FDU08,OUT045,1528.9924
DRN37,OUT019,451.20212
FDD05,OUT010,356.9196
FDW15,OUT046,2447.6824
FDI52,OUT046,2098.2844
DRM11,OUT049,3893.935
NCO06,OUT045,666.13
FDU38,OUT049,3157.5984
FDU59,OUT018,2413.016
FDJ10,OUT046,2154.7927
FDM13,OUT049,2102.5632
NCJ30,OUT019,415.91635
FDM45,OUT018,1858.5424
FDP36,OUT045,791.49695
NCD30,OUT010,310.00818
FDN48,OUT017,1485.5221
FDY32,OUT049,2617.7598
FDU47,OUT046,2137.8489
FDF17,OUT019,659.8085
FDP34,OUT017,2558.4133
FDA47,OUT049,2648.3062
DRD27,OUT027,2594.515
FDW38,OUT045,961.9323
FDZ15,OUT019,383.33502
FDZ03,OUT027,5149.3257
NCN19,OUT049,3156.0598
FDG02,OUT035,3156.6538
FDS31,OUT035,3304.3157
FDW43,OUT019,561.3237
FDZ47,OUT010,336.63623
FDO57,OUT017,2581.6453
NCL07,OUT013,723.8948
NCV42,OUT013,1706.6132
FDP40,OUT017,1875.6136
FDP48,OUT019,554.99664
FDH21,OUT017,2610.541
NCP02,OUT049,937.20844
FDK24,OUT049,791.49695
FDC41,OUT045,1169.4246
FDF08,OUT017,1393.7131
FDO49,OUT017,839.7409
FDS56,OUT027,5771.4863
FDX46,OUT018,816.47076
FDQ07,OUT013,3459.6504
FDC32,OUT010,309.68015
FDT21,OUT019,660.01276
FDG58,OUT045,2423.909
FDW14,OUT049,1387.5255
DRA12,OUT027,3209.036
FDV27,OUT013,1370.3973
DRD25,OUT013,1860.7906
DRF48,OUT027,4945.5166
FDX24,OUT017,1416.5258
DRJ51,OUT046,3814.6685
FDE45,OUT045,2877.7402
FDE14,OUT046,1630.2893
FDG53,OUT045,2137.8489
FDT08,OUT046,2447.6824
DRC27,OUT027,6128.731
FDG20,OUT035,2891.7402
FDC21,OUT046,1642.2004
FDV31,OUT018,2669.7695
FDB58,OUT045,2137.8489
FDV23,OUT046,2101.9238
FDA25,OUT019,347.30472
FDC15,OUT046,2589.6526
FDU47,OUT049,2137.8489
FDE23,OUT013,799.6096
FDS08,OUT013,2844.4353
FDW03,OUT027,2618.9778
FDJ60,OUT018,2384.7131
FDM34,OUT017,2140.3972
FDW33,OUT013,1648.3881
FDZ40,OUT013,936.672
FDE33,OUT018,1141.1501
NCC06,OUT010,366.60217
FDU11,OUT046,2024.7098
FDL44,OUT017,2641.404
NCZ29,OUT017,2108.1113
FDG28,OUT010,794.6828
FDL12,OUT018,818.3824
FDD52,OUT017,1644.7488
FDO15,OUT013,1045.3087
NCN29,OUT027,1336.04
FDW36,OUT013,1648.3881
FDB21,OUT046,4010.6013
FDZ28,OUT013,2104.472
FDY10,OUT035,1922.369
DRG39,OUT017,878.60156
FDN28,OUT013,1660.438
FDV15,OUT035,1656.2007
DRI13,OUT035,3471.5364
FDH20,OUT046,1525.0287
FDY51,OUT013,3459.6504
FDE16,OUT013,3459.6504
FDX40,OUT018,550.7044
FDC48,OUT018,1146.4011
FDS14,OUT046,2460.502
FDX56,OUT017,3459.6504
FDI10,OUT046,2877.7402
FDI14,OUT013,2144.0366
DRM48,OUT013,709.79803
NCH07,OUT027,4049.3306
FDY26,OUT013,3416.4238
FDD02,OUT027,3021.8057
FDM12,OUT046,3144.1924
DRF01,OUT010,324.7023
FDV36,OUT046,2098.2844
DRI59,OUT013,3699.6711
FDV03,OUT018,2301.7224
FDO39,OUT017,3322.396
NCB07,OUT018,2831.7068
FDH38,OUT027,3006.3523
FDZ13,OUT035,805.49695
NCZ30,OUT046,2066.6382
NCA06,OUT035,675.46893
FDB04,OUT049,1387.5255
FDN50,OUT013,1416.5258
NCG06,OUT049,4122.079
NCY17,OUT018,595.0604
FDC23,OUT046,2834.5137
FDK33,OUT049,3388.9993
FDR03,OUT049,3457.5178
FDZ07,OUT045,1037.1958
FDO38,OUT013,1273.64
FDS59,OUT046,1642.2004
DRM11,OUT019,698.4734
FDX52,OUT027,5149.3257
DRJ35,OUT018,816.47076
NCP53,OUT046,4005.5723
FDW15,OUT019,392.04944
DRI47,OUT045,2447.6824
DRZ11,OUT035,2115.9238
FDS02,OUT013,3158.1924
DRD49,OUT018,3567.607
FDW38,OUT049,856.05804
FDR21,OUT019,440.906
FDE40,OUT013,1045.3087
FDI02,OUT045,1710.7877
FDQ04,OUT045,706.8389
FDY14,OUT017,4178.036
NCT54,OUT046,1536.423
DRD25,OUT017,1860.7906
DRE01,OUT045,3898.2705
FDJ12,OUT010,637.5756
NCZ05,OUT049,1642.2004
DRB25,OUT019,365.66806
NCC31,OUT045,2552.226
FDM16,OUT045,1169.4246
DRG11,OUT049,1654.2504
FDV24,OUT027,3596.419
FDV43,OUT046,726.72815
FDG05,OUT018,2178.6162
FDV23,OUT010,360.55887
FDI58,OUT018,1256.1051
FDQ11,OUT017,3807.4812
FDC05,OUT027,5149.3257
FDF40,OUT013,3944.5256
FDU02,OUT018,3419.9155
FDT32,OUT013,3114.9658
NCF06,OUT017,4000.5857
FDT46,OUT013,799.6096
FDR58,OUT010,318.79932
FDY04,OUT046,2634.9001
FDT58,OUT045,2764.8872
FDE46,OUT049,2444.043
DRH11,OUT017,957.6651
DRI51,OUT046,2877.7402
FDC35,OUT017,3441.093
FDP45,OUT035,3937.0525
FDC45,OUT017,2771.0745
FDU01,OUT045,3087.5413
FDJ53,OUT010,360.55887
FDJ46,OUT017,2891.7402
FDX07,OUT013,3114.9658
NCI30,OUT049,4023.7632
FDE47,OUT027,3156.4102
FDV48,OUT045,1276.3956
FDN16,OUT019,347.30472
FDM52,OUT013,2453.8696
FDA32,OUT027,5453.857
FDH05,OUT017,3828.6685
FDW25,OUT010,317.2019
FDQ09,OUT046,1908.3688
NCM17,OUT010,142.94366
DRM59,OUT046,2412.3967
FDV47,OUT027,2262.3552
DRE15,OUT035,1102.715
FDS25,OUT010,387.261
NCZ05,OUT018,1487.9674
NCV05,OUT019,368.27612
DRM37,OUT046,3144.1924
FDV58,OUT027,5074.319
FDN22,OUT027,5904.9507
NCO06,OUT049,666.13
FDT56,OUT019,181.96184
FDM02,OUT013,1370.3973
FDA09,OUT046,2877.7402
NCC06,OUT035,2112.2844
NCL54,OUT049,2891.1462
NCB55,OUT017,954.2643
FDB12,OUT017,1648.3881
NCA54,OUT049,2891.1462
NCS38,OUT049,1908.3688
FDC02,OUT049,4020.4172
FDK44,OUT019,479.60516
FDE16,OUT035,3459.6504
NCS05,OUT035,2151.8489
FDZ59,OUT045,2729.6016
FDI20,OUT017,3462.7456
FDQ14,OUT046,2447.6824
FDF53,OUT017,2865.623
FDW25,OUT017,1405.0505
NCQ43,OUT010,371.57178
FDX52,OUT013,3158.1924
FDE28,OUT045,3796.111
FDN15,OUT017,2144.0366
FDO28,OUT017,1978.6683
FDQ33,OUT045,2447.6824
FDM22,OUT010,173.9125
FDJ03,OUT017,808.5528
FDI16,OUT045,928.5593
FDI09,OUT027,5913.449
FDX55,OUT013,3459.6504
FDS23,OUT027,3123.691
DRC12,OUT045,3100.9658
FDH41,OUT049,3459.0564
FDN01,OUT013,2891.7402
FDV55,OUT045,2444.043
NCJ19,OUT013,933.0327
NCY29,OUT010,173.9125
FDP03,OUT018,2001.0846
FDZ52,OUT045,1707.1484
FDH31,OUT010,344.9366
FDQ19,OUT018,3754.6572
FDS15,OUT035,1656.2007
FDN32,OUT017,3160.9758
FDH32,OUT049,1577.2122
FDF33,OUT017,1648.3881
FDJ22,OUT046,3100.9658
FDG56,OUT010,182.56165
FDC05,OUT046,3144.1924
FDK09,OUT013,3810.111
NCV29,OUT045,2889.6262
NCC43,OUT019,665.0094
NCA42,OUT049,2583.7124
FDC10,OUT046,1878.3619
FDC16,OUT013,1370.3973
NCL17,OUT013,2144.0366
FDA51,OUT035,1922.369
FDW01,OUT017,2453.8696
NCF30,OUT045,2101.9238
FDN49,OUT013,737.9414
FDY20,OUT045,1403.7682
FDC15,OUT045,2537.525
FDY24,OUT046,894.9187
NCG43,OUT017,1542.4009
FDA48,OUT013,3681.1138
NCF55,OUT017,686.25183
FDL38,OUT049,1403.7682
NCQ29,OUT018,3616.547
FDC34,OUT017,2558.4133
FDP36,OUT027,1367.2283
FDN50,OUT010,294.68753
FDO23,OUT049,1521.3894
FDT56,OUT013,936.672
FDT13,OUT027,5161.212
FDZ03,OUT013,3158.1924
FDQ03,OUT010,605.3428
FDU44,OUT045,2634.9001
FDD03,OUT049,3828.0745
NCH30,OUT013,1871.1528
FDS60,OUT010,345.97275
FDG08,OUT046,2877.7402
FDX38,OUT017,808.5528
FDD22,OUT017,1914.5564
FDW51,OUT013,3393.788
FDL09,OUT017,2773.6167
FDZ60,OUT045,1633.9001
NCH07,OUT046,2604.3538
NCQ41,OUT049,3169.4844
FDW04,OUT049,2101.9238
FDI08,OUT027,6047.54
FDR19,OUT019,392.04944
FDV13,OUT046,1387.5255
FDB52,OUT017,4035.9028
FDZ48,OUT027,2888.0208
NCO14,OUT049,791.49695
FDZ50,OUT013,3158.1924
FDN27,OUT019,302.66995
FDQ60,OUT013,2072.8257
FDR49,OUT017,808.5528
DRJ35,OUT027,1725.6598
DRI49,OUT017,1344.5017
FDB47,OUT017,3459.6504
FDP37,OUT010,370.24146
FDR26,OUT049,2805.3013
FDY31,OUT019,356.76367
FDC11,OUT045,1395.4679
DRP47,OUT035,4063.314
NCY54,OUT018,2638.2197
FDR27,OUT046,2137.8489
FDQ21,OUT019,271.0126
NCQ29,OUT035,3993.5737
FDJ02,OUT046,2447.6824
FDE21,OUT018,1729.1461
FDM39,OUT046,2830.4353
FDZ01,OUT017,1636.4769
NCB19,OUT018,1282.4655
FDU03,OUT046,3091.8633
FDP27,OUT049,3157.5984
DRF01,OUT045,2412.3967
FDM03,OUT049,1642.2004
FDV01,OUT046,2445.8008
FDS16,OUT046,2447.6824
FDO45,OUT035,1417.7684
NCX06,OUT035,2903.6262
FDP13,OUT046,706.8389
NCR38,OUT018,3513.9556
FDA01,OUT013,936.672
FDT26,OUT017,1880.9103
FDD44,OUT027,6030.662
FDB26,OUT013,936.672
FDP45,OUT019,670.3471
NCP55,OUT046,928.5593
FDT23,OUT017,1282.5833
FDO51,OUT045,720.88556
FDA44,OUT046,924.92004
NCJ31,OUT018,3570.7021
FDX37,OUT045,1630.2893
NCD18,OUT049,3828.0745
FDN40,OUT027,3596.419
FDL33,OUT017,3158.1924
DRF48,OUT035,3110.8875
FDW08,OUT035,1656.2007
FDX39,OUT018,3045.1687
FDB38,OUT049,2620.199
FDY46,OUT018,2831.7068
NCB06,OUT049,2617.7598
FDA34,OUT035,2903.6262
FDA35,OUT045,2007.7664
FDQ07,OUT035,3459.6504
FDU32,OUT045,2101.9238
FDU26,OUT013,2108.1113
FDU13,OUT010,401.59244
FDO09,OUT035,3858.7087
FDW03,OUT019,358.64212
FDB38,OUT013,2595.8398
FDL26,OUT010,374.17984
NCN43,OUT045,2101.9238
FDH08,OUT045,3826.5544
NCC31,OUT019,408.03387
FDH14,OUT035,2151.8489
FDL40,OUT017,1583.3998
FDD20,OUT035,2115.9238
NCV53,OUT035,4163.96
FDD16,OUT045,1080.4144
FDP24,OUT035,2013.4663
FDQ25,OUT045,2877.7402
FDM38,OUT035,887.59564
NCT18,OUT010,484.1324
FDM34,OUT049,2134.2095
DRH37,OUT010,460.74512
NCE07,OUT013,2144.0366
FDG12,OUT013,1874.1874
FDB59,OUT010,581.47144
FDS10,OUT018,2648.1038
FDN21,OUT010,414.67838
FDM02,OUT045,1373.153
FDO44,OUT049,1864.9652
NCN17,OUT017,1648.3881
FDH16,OUT018,1256.1051
FDL44,OUT046,2589.6526
FDY47,OUT017,2108.1113
DRI39,OUT046,928.5593
NCX54,OUT018,1487.9674
FDE59,OUT046,678.73285
FDO46,OUT045,3156.0784
DRE13,OUT046,1385.2029
FDW14,OUT013,1409.9558
FDF35,OUT046,1642.2004
FDO50,OUT019,297.2064
DRF49,OUT017,1914.5564
FDT60,OUT049,2101.9238
FDP38,OUT045,791.49695
FDA31,OUT027,4711.479
FDY52,OUT010,194.61156
FDD03,OUT027,6456.336
FDN52,OUT018,1257.8309
FDU20,OUT010,389.23874
FDD22,OUT035,1724.788
NCB55,OUT019,173.3127
FDN27,OUT045,1825.5834
FDD16,OUT013,1265.3397
FDW48,OUT046,1272.7563
DRN35,OUT045,683.7786
FDX25,OUT049,2891.1462
DRD49,OUT049,3876.6116
FDE21,OUT019,382.67322
FDN44,OUT035,2618.3538
DRC01,OUT049,803.5469
NCK30,OUT046,3946.5288
FDU39,OUT013,933.0327
FDB49,OUT013,1636.4769
FDS12,OUT045,2101.9238
FDR57,OUT018,2395.558
FDX22,OUT027,5483.8237
FDC60,OUT013,1421.2932
NCE42,OUT049,3686.315
NCK42,OUT049,3457.5178
DRE01,OUT017,3881.7642
FDE57,OUT018,1892.5564
DRK59,OUT019,573.46234
FDB10,OUT027,6183.2705
FDQ25,OUT046,2877.7402
FDY26,OUT017,3462.7456
FDG28,OUT049,4079.192
FDM14,OUT049,1642.2004
NCH29,OUT049,1663.6624
FDD48,OUT049,1908.3688
FDC17,OUT045,3457.5364
DRH49,OUT027,2258.7158
FDN44,OUT018,2355.4617
FDC29,OUT045,1908.3688
DRK01,OUT019,285.14453
FDD48,OUT017,1914.5564
FDB59,OUT013,3114.9658
FDY45,OUT010,702.06696
FDX60,OUT035,1290.3959
FDT09,OUT010,383.4003
DRB24,OUT018,2204.0012
FDL13,OUT035,3828.6685
FDN16,OUT035,1656.2007
FDK57,OUT013,2108.1113
FDO22,OUT027,2215.8843
FDC57,OUT010,511.77023
FDZ13,OUT027,1336.04
FDW27,OUT013,2394.8105
FDX10,OUT049,678.73285
FDY08,OUT018,1894.468
FDA49,OUT017,1390.0739
FDC32,OUT018,1369.068
FDO04,OUT035,942.5593
NCZ54,OUT013,2610.541
FDY40,OUT045,791.49695
FDW36,OUT045,1642.2004
FDE11,OUT017,3158.1924
DRE37,OUT045,3144.1924
NCK19,OUT017,3158.1924
FDT19,OUT035,2891.7402
FDE56,OUT045,937.20844
FDZ57,OUT010,370.24146
FDB35,OUT035,1478.3386
FDF09,OUT010,56.34173
FDO34,OUT046,2764.8872
FDA55,OUT046,3685.6711
NCM18,OUT035,951.20844
FDJ20,OUT019,342.71548
DRQ35,OUT019,360.69846
FDG02,OUT013,3156.6538
NCU29,OUT018,2204.0012
FDL27,OUT027,1829.0886
NCA54,OUT035,2891.7402
FDJ32,OUT035,951.20844
FDB21,OUT019,761.9838
FDR46,OUT035,2461.6824
FDZ32,OUT046,1642.2004
DRF36,OUT017,3170.0784
NCU54,OUT017,3441.093
NCI31,OUT017,673.649
DRA59,OUT035,3158.1924
NCC55,OUT045,678.73285
FDE44,OUT018,678.92816
NCN26,OUT018,1729.1461
FDC11,OUT049,1364.8527
FDV24,OUT035,2426.3967
FDR40,OUT019,302.73413
NCQ17,OUT049,2565.632
FDC46,OUT045,3144.1924
NCM18,OUT046,1028.587
FDK16,OUT046,1536.423
FDI28,OUT017,1282.5833
FDS11,OUT018,3316.703
DRD13,OUT046,1037.1958
FDL36,OUT035,1417.7684
FDI27,OUT013,799.6096
FDJ53,OUT019,379.89108
FDS44,OUT045,4005.5723
FDE28,OUT046,3796.111
FDQ33,OUT018,2204.3013
FDB37,OUT017,3992.1611
FDQ31,OUT045,1399.5754
NCQ05,OUT046,2447.6824
FDE10,OUT013,2108.751
FDF38,OUT017,714.3579
FDE50,OUT019,511.77023
DRG37,OUT010,377.81912
NCH06,OUT049,4183.988
FDY14,OUT045,4194.542
FDO27,OUT017,1543.2662
FDQ19,OUT049,4178.777
FDZ26,OUT019,541.14386
FDN51,OUT013,3988.9912
FDK20,OUT035,2115.9238
FDD40,OUT018,2807.7798
DRI25,OUT018,804.1824
FDH56,OUT017,1914.5564
FDI36,OUT027,5149.3257
DRH11,OUT018,809.37354
NCV18,OUT017,1356.5516
DRI01,OUT049,2891.1462
DRE48,OUT049,3169.4844
FDS51,OUT035,951.20844
FDM38,OUT017,820.6027
FDB60,OUT027,5149.3257
FDY58,OUT035,3828.6685
FDY22,OUT045,2137.8489
FDF11,OUT027,6009.585
FDZ51,OUT035,1550.4232
FDQ45,OUT017,3316.2017
FDF17,OUT035,3163.117
NCF31,OUT027,3681.3677
FDA37,OUT013,2108.1113
FDO51,OUT046,720.88556
FDF34,OUT013,3156.6538
FDD57,OUT018,1368.7681
FDO37,OUT046,3826.5544
FDR49,OUT049,791.49695
FDS39,OUT049,2155.9292
FDI48,OUT027,1367.2283
DRM35,OUT049,2891.1462
FDV57,OUT035,2891.7402
FDZ55,OUT013,2605.8018
FDI28,OUT035,1290.3959
FDS21,OUT045,1033.5565
FDT34,OUT013,1648.3881
DRI25,OUT035,938.92004
FDT47,OUT010,321.021
DRH39,OUT045,1161.1243
NCD54,OUT045,2367.6794
FDU16,OUT027,2278.065
NCW29,OUT045,2137.8489
FDV25,OUT027,5332.322
FDM56,OUT035,1656.2007
FDZ04,OUT027,1910.19
FDG59,OUT019,55.762314
FDI56,OUT045,1403.7682
FDS33,OUT035,1399.2031
FDC23,OUT049,2834.5137
FDT11,OUT049,3110.2935
FDG17,OUT045,4062.6504
FDZ44,OUT045,1905.5865
FDJ52,OUT013,2610.541
DRI23,OUT046,2589.6526
DRE15,OUT010,283.68625
NCF07,OUT013,1636.4769
NCR29,OUT049,928.5593
FDE44,OUT019,142.34386
FDT23,OUT035,1290.3959
NCG06,OUT017,3906.5461
NCU41,OUT010,511.77023
FDH46,OUT017,1648.3881
FDV31,OUT013,2891.7402
NCT41,OUT027,3681.3677
FDE22,OUT027,4049.3306
FDC26,OUT045,1642.2004
DRF51,OUT017,700.26117
NCY53,OUT019,379.03394
FDY21,OUT017,3158.1924
FDL27,OUT013,1057.3585
FDZ34,OUT049,3175.6787
NCF43,OUT010,350.17
FDC21,OUT035,1656.2007
